Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Average
89126,0.115846,0.11283,0.102442,0.1135,0.115511,0.112495,0.112495,0.1135,0.107804,0.114841,0.1121264
89127,0.11082,0.109814,0.111825,0.112495,0.114841,0.109814,0.11283,0.110485,0.114506,0.109814,0.1117244
89128,0.096074,0.095068,0.099761,0.108809,0.106463,0.107804,0.108809,0.109479,0.106128,0.095739,0.1034134
89129,0.083001,0.09909,0.095068,0.104453,0.096744,0.106798,0.104453,0.099761,0.099761,0.09775,0.0986879
89130,0.110485,0.11216,0.101436,0.090711,0.098085,0.109144,0.101771,0.09842,0.11283,0.104453,0.1039495
89131,0.101436,0.106798,0.106128,0.11149,0.095403,0.101101,0.085683,0.111825,0.089035,0.086353,0.0995252
89132,0.108139,0.100096,0.104788,0.100096,0.105458,0.080989,0.107134,0.103447,0.107469,0.090376,0.1007992
89133,0.094733,0.114841,0.11216,0.102442,0.110149,0.101101,0.109814,0.110485,0.106798,0.11283,0.1075353
89134,0.1135,0.105123,0.109479,0.103112,0.111155,0.107804,0.11216,0.114171,0.106463,0.11149,0.1094457
89135,0.108809,0.107804,0.111155,0.113165,0.104453,0.114506,0.109814,0.114171,0.100096,0.109479,0.1093452
89136,0.11283,0.114171,0.113835,0.11283,0.11216,0.115511,0.112495,0.11149,0.109479,0.114171,0.1128972
89137,0.11149,0.108139,0.115511,0.110485,0.116516,0.113165,0.109814,0.114506,0.115846,0.115511,0.1130983
89138,0.116181,0.115846,0.114506,0.114506,0.115176,0.115511,0.116516,0.115511,0.114841,0.113835,0.1152429
89139,0.114841,0.114171,0.115176,0.11216,0.114841,0.110149,0.114841,0.115176,0.114841,0.114171,0.1140367
89140,0.1135,0.117186,0.114506,0.117856,0.114841,0.107134,0.109144,0.113835,0.115176,0.115846,0.1139024
89141,0.115511,0.117856,0.116181,0.111155,0.115176,0.115511,0.116181,0.115511,0.115176,0.115511,0.1153769
89142,0.114506,0.117521,0.113835,0.116181,0.113165,0.115511,0.114841,0.115846,0.116181,0.115846,0.1153433
89143,0.099425,0.118191,0.115511,0.111825,0.117186,0.115511,0.115511,0.114841,0.115176,0.115846,0.1139023
89144,0.114841,0.108809,0.115176,0.115176,0.115176,0.115176,0.113835,0.114841,0.115511,0.115511,0.1144052
89145,0.116516,0.115176,0.114506,0.116181,0.115511,0.115176,0.115511,0.115846,0.116181,0.115511,0.1156115
89146,0.115846,0.116181,0.116851,0.115176,0.115511,0.116181,0.11216,0.117186,0.115511,0.116181,0.1156784
89147,0.115511,0.116181,0.111825,0.116516,0.114506,0.116181,0.114841,0.101101,0.116516,0.115846,0.1139024
89148,0.115176,0.116181,0.114506,0.115176,0.117856,0.115846,0.109144,0.113165,0.115846,0.118191,0.1151087
89149,0.116516,0.115176,0.116181,0.115511,0.115511,0.114171,0.111825,0.115846,0.118191,0.115511,0.1154439
89150,0.112495,0.113835,0.115846,0.116851,0.113165,0.110149,0.114506,0.114506,0.115511,0.116181,0.1143045
89151,0.116851,0.114171,0.115846,0.114506,0.116516,0.116516,0.112495,0.117856,0.107804,0.116181,0.1148742
89152,0.114841,0.117186,0.115846,0.115846,0.114171,0.116181,0.1135,0.11283,0.116851,0.116181,0.1153433
89153,0.115846,0.114171,0.1135,0.114171,0.114841,0.116851,0.116181,0.115511,0.114171,0.114841,0.1150084
89154,0.115176,0.115176,0.115176,0.116181,0.116516,0.116181,0.117186,0.115176,0.114841,0.115176,0.1156785
89155,0.116181,0.114841,0.115846,0.113835,0.115846,0.116181,0.115846,0.115511,0.117521,0.115511,0.1157119
89156,0.114841,0.115846,0.116516,0.116516,0.115511,0.117856,0.115176,0.114171,0.114841,0.116516,0.115779
89157,0.114171,0.115846,0.114841,0.115511,0.117856,0.115511,0.115511,0.115846,0.114171,0.116516,0.115578
89158,0.115846,0.115511,0.115846,0.115176,0.115511,0.115176,0.115511,0.116516,0.115846,0.114841,0.115578
89159,0.116516,0.115511,0.118526,0.116181,0.115846,0.116181,0.113165,0.115176,0.116516,0.116181,0.1159799
89160,0.115176,0.115846,0.114506,0.113165,0.114506,0.115846,0.115511,0.116181,0.115511,0.116181,0.1152429
89161,0.117186,0.114506,0.115511,0.113835,0.115176,0.115176,0.113165,0.114171,0.11149,0.115511,0.1145727
