Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Average
91383,0.158384,0.151687,0.166085,0.172446,0.167089,0.160059,0.171107,0.168428,0.168428,0.174789,0.1658502
91384,0.180479,0.175458,0.188846,0.177467,0.1855,0.187508,0.178471,0.185834,0.183826,0.174789,0.1818178
91385,0.180144,0.172111,0.168094,0.17278,0.175124,0.176128,0.176463,0.182153,0.168094,0.162067,0.1733158
91386,0.177467,0.175124,0.169768,0.166755,0.163741,0.182153,0.175458,0.169098,0.174454,0.174789,0.1728807
91387,0.167759,0.162737,0.171107,0.173115,0.175458,0.177467,0.176797,0.176797,0.166085,0.168094,0.1715416
91388,0.170772,0.168094,0.168763,0.16642,0.172111,0.182153,0.171107,0.15738,0.169768,0.171107,0.1697675
91389,0.182153,0.169768,0.160393,0.180479,0.187842,0.167424,0.175793,0.176463,0.17345,0.175793,0.1749558
91390,0.174119,0.174119,0.182487,0.171107,0.162737,0.166755,0.181483,0.155706,0.170772,0.17278,0.1712065
91391,0.180814,0.193531,0.175458,0.174454,0.177467,0.181818,0.176797,0.175458,0.17278,0.180144,0.1788721
91392,0.164411,0.16575,0.170772,0.171776,0.174119,0.164746,0.172111,0.165415,0.176128,0.176463,0.1701691
91393,0.170102,0.171107,0.163072,0.171441,0.175458,0.16575,0.169433,0.170772,0.167089,0.173785,0.1698009
91394,0.161063,0.161398,0.173785,0.167089,0.171441,0.178136,0.168428,0.172111,0.17278,0.164411,0.1690642
91395,0.16575,0.164411,0.160728,0.177132,0.167089,0.16642,0.17345,0.182153,0.163072,0.165081,0.1685286
91396,0.174119,0.18483,0.169098,0.166755,0.171441,0.175793,0.184161,0.181818,0.173785,0.165081,0.1746881
91397,0.16642,0.163741,0.168763,0.17345,0.175124,0.170772,0.176128,0.174789,0.162402,0.170772,0.1702361
91398,0.178471,0.191189,0.173785,0.175793,0.175793,0.180814,0.179475,0.154031,0.178806,0.174789,0.1762946
91399,0.184161,0.182153,0.163407,0.166755,0.178136,0.177132,0.183491,0.177801,0.169433,0.177467,0.1759936
91400,0.172446,0.168428,0.187173,0.178136,0.176797,0.175793,0.179475,0.178136,0.170772,0.182487,0.1769643
91401,0.176463,0.173785,0.163407,0.175458,0.171107,0.164411,0.159724,0.177801,0.169768,0.178806,0.171073
91402,0.182822,0.17278,0.171776,0.19487,0.176128,0.174789,0.173115,0.180144,0.170437,0.182153,0.1779014
91403,0.164411,0.169098,0.180479,0.171441,0.163407,0.17278,0.168428,0.148004,0.169768,0.170102,0.1677918
91404,0.183157,0.176463,0.166755,0.176797,0.187842,0.181149,0.161398,0.174789,0.169433,0.168428,0.1746211
91405,0.16575,0.1855,0.177801,0.180479,0.164411,0.173115,0.182822,0.172111,0.153362,0.182822,0.1738173
91406,0.178136,0.180479,0.172111,0.176797,0.175458,0.192193,0.186169,0.16642,0.169433,0.179475,0.1776671
91407,0.189181,0.177801,0.180479,0.1855,0.182822,0.180144,0.174789,0.188512,0.172446,0.167759,0.1799433
91408,0.177801,0.184161,0.19052,0.182153,0.177467,0.172446,0.178806,0.17981,0.170437,0.173785,0.1787386
91409,0.169433,0.161398,0.160393,0.160728,0.164411,0.175793,0.160728,0.171107,0.15805,0.15738,0.1639421
91410,0.188177,0.190185,0.176797,0.176128,0.175458,0.177132,0.178806,0.186838,0.175793,0.185165,0.1810479
91411,0.162737,0.164411,0.17345,0.16642,0.152357,0.159724,0.17345,0.165081,0.168763,0.175124,0.1661517
91412,0.15738,0.165415,0.161063,0.162067,0.169768,0.161063,0.15738,0.166755,0.149678,0.149678,0.1600247
91413,0.16575,0.163741,0.153697,0.160728,0.177467,0.162067,0.167089,0.168763,0.16642,0.175124,0.1660846
91414,0.166755,0.16575,0.167424,0.150348,0.154366,0.177801,0.148339,0.150013,0.157045,0.178806,0.1616647
91415,0.161398,0.17278,0.148674,0.167089,0.171441,0.164411,0.154701,0.167759,0.172111,0.159054,0.1639418
91416,0.17345,0.166085,0.166755,0.169433,0.165415,0.171776,0.164076,0.14432,0.157715,0.163741,0.1642766
91417,0.163741,0.159724,0.160728,0.162737,0.161398,0.161733,0.157715,0.186838,0.170102,0.151687,0.1636403
91418,0.161063,0.158719,0.152022,0.15805,0.151353,0.144655,0.150013,0.163072,0.148674,0.152692,0.1540313
91419,0.168428,0.145325,0.161733,0.158719,0.165081,0.15738,0.134272,0.150683,0.161398,0.167089,0.1570108
91420,0.164076,0.164746,0.144655,0.149008,0.149343,0.154366,0.151687,0.149343,0.148674,0.155371,0.1531269
91421,0.151353,0.15671,0.154701,0.160728,0.162402,0.155371,0.14499,0.160728,0.142645,0.159054,0.1548682
91422,0.137286,0.150683,0.137286,0.162402,0.126232,0.142645,0.149678,0.160728,0.132932,0.149678,0.144955
91423,0.139631,0.132262,0.128242,0.117186,0.120202,0.133937,0.136616,0.139966,0.127907,0.138961,0.131491
91424,0.127572,0.134272,0.129247,0.138291,0.126902,0.129247,0.134272,0.132932,0.122882,0.135277,0.1310894
91425,0.140636,0.147669,0.132597,0.136951,0.140971,0.150013,0.139966,0.149008,0.145325,0.141306,0.1424442
91426,0.138626,0.147669,0.134942,0.141641,0.127907,0.143315,0.135612,0.136951,0.151353,0.144655,0.1402671
91427,0.145659,0.146999,0.144655,0.146664,0.136951,0.149678,0.156041,0.131592,0.145325,0.154701,0.1458265
91428,0.141641,0.152692,0.155371,0.146999,0.149343,0.152357,0.139966,0.155036,0.145994,0.140301,0.14797
91429,0.146329,0.153362,0.152022,0.153362,0.14432,0.155036,0.159724,0.151353,0.144655,0.161398,0.1521561
91430,0.164076,0.178806,0.16642,0.184161,0.169098,0.183826,0.163072,0.170102,0.164411,0.163407,0.1707379
91431,0.176463,0.176128,0.164411,0.16575,0.178806,0.180144,0.175458,0.163407,0.157715,0.170772,0.1709054
91432,0.163072,0.164076,0.159389,0.163072,0.158719,0.168094,0.161398,0.16575,0.168428,0.163407,0.1635405
91433,0.16642,0.164076,0.170772,0.185165,0.155371,0.167424,0.160728,0.1855,0.167424,0.161733,0.1684613
91434,0.178806,0.172111,0.177132,0.181483,0.174119,0.17345,0.183157,0.177132,0.174119,0.185165,0.1776674
91435,0.169098,0.178136,0.17914,0.181818,0.183826,0.163741,0.174119,0.18483,0.178471,0.168763,0.1761942
91436,0.16642,0.148339,0.163741,0.171776,0.172446,0.175793,0.174789,0.170437,0.161398,0.16642,0.1671559
91437,0.174789,0.167089,0.162067,0.162067,0.177801,0.166085,0.168428,0.168094,0.183491,0.16642,0.1696331
91438,0.182153,0.173785,0.175458,0.174454,0.176463,0.174454,0.196878,0.177132,0.178806,0.179475,0.1789058
91439,0.170772,0.168763,0.171107,0.168094,0.167759,0.170102,0.168763,0.168763,0.165415,0.17278,0.1692318
91440,0.160728,0.175793,0.172446,0.178806,0.172111,0.163072,0.169433,0.173115,0.167759,0.160059,0.1693322
91441,0.173115,0.174454,0.183491,0.186504,0.183491,0.173785,0.180814,0.17914,0.157715,0.163407,0.1755916
91442,0.187508,0.18483,0.185834,0.172111,0.175458,0.17914,0.169433,0.166755,0.191523,0.178806,0.1791398
91443,0.17278,0.16575,0.160059,0.165081,0.175793,0.172111,0.173115,0.163407,0.160393,0.184496,0.1692985
91444,0.164076,0.172111,0.168428,0.165415,0.168094,0.169768,0.153697,0.162402,0.167759,0.167424,0.1659174
91445,0.17914,0.174789,0.17278,0.176128,0.189516,0.168428,0.170772,0.190185,0.177467,0.178471,0.1777676
91446,0.173785,0.159389,0.176463,0.168763,0.174119,0.162737,0.171107,0.16575,0.162067,0.157715,0.1671895
91447,0.163072,0.164076,0.170772,0.168094,0.178136,0.170102,0.162737,0.17345,0.184496,0.180479,0.1715414
91448,0.168428,0.163407,0.163741,0.190185,0.188846,0.16575,0.180814,0.187508,0.177132,0.163741,0.1749552
91449,0.176797,0.17981,0.17914,0.176128,0.176128,0.189516,0.18483,0.175124,0.17278,0.177801,0.1788054
91450,0.182822,0.161063,0.171776,0.174119,0.178806,0.169768,0.171107,0.180479,0.178136,0.18483,0.1752906
91451,0.174789,0.177801,0.185834,0.168763,0.180479,0.175124,0.171107,0.178136,0.183157,0.165415,0.1760605
91452,0.163407,0.184496,0.175458,0.156041,0.165081,0.166755,0.164411,0.164076,0.173785,0.161398,0.1674908
91453,0.173115,0.168094,0.171107,0.176128,0.162402,0.161733,0.165081,0.182153,0.158384,0.160393,0.167859
91454,0.176128,0.176797,0.187842,0.186169,0.17345,0.180814,0.196878,0.176128,0.178806,0.185834,0.1818846
91455,0.167759,0.163741,0.182487,0.182487,0.177801,0.167424,0.180144,0.18483,0.181818,0.167424,0.1755915
91456,0.18483,0.176463,0.175793,0.178806,0.181818,0.178471,0.191189,0.167424,0.186169,0.182822,0.1803785
91457,0.164746,0.163407,0.170102,0.172111,0.174454,0.173785,0.164746,0.172111,0.172446,0.170437,0.1698345
91458,0.166755,0.172446,0.178136,0.18985,0.171107,0.170437,0.187842,0.175458,0.178136,0.174789,0.1764956
91459,0.175124,0.181149,0.18483,0.171107,0.174119,0.187173,0.18483,0.184496,0.1855,0.174454,0.1802782
91460,0.180814,0.175124,0.180479,0.176797,0.159054,0.17278,0.193866,0.177467,0.175793,0.174789,0.1766963
91461,0.178806,0.182487,0.175793,0.169768,0.170772,0.169098,0.16575,0.179475,0.173785,0.169433,0.1735167
91462,0.181149,0.169098,0.164746,0.17914,0.167759,0.165415,0.171107,0.181149,0.181483,0.176797,0.1737843
91463,0.192862,0.180144,0.177132,0.164411,0.175458,0.171107,0.17981,0.17914,0.170102,0.183157,0.1773323
91464,0.182487,0.180479,0.18483,0.181149,0.177467,0.17981,0.17914,0.181483,0.178136,0.191858,0.1816839
91465,0.174119,0.159724,0.165415,0.162067,0.170102,0.170102,0.167759,0.17278,0.176463,0.171776,0.1690307
91466,0.180144,0.189516,0.177801,0.177467,0.182487,0.183157,0.174119,0.163741,0.188846,0.181483,0.1798761
91467,0.175793,0.174119,0.16642,0.168094,0.175458,0.164076,0.16575,0.170772,0.166755,0.163407,0.1690644
91468,0.169433,0.181483,0.191523,0.188512,0.164411,0.175124,0.18483,0.170772,0.181483,0.165081,0.1772652
91469,0.176797,0.185834,0.182822,0.186838,0.176128,0.175458,0.183491,0.181483,0.184496,0.17345,0.1806797
91470,0.164411,0.16642,0.169433,0.178136,0.175458,0.168763,0.169098,0.17914,0.183826,0.167424,0.1722109
91471,0.204573,0.177801,0.17914,0.182153,0.187173,0.17345,0.184496,0.193531,0.17345,0.168428,0.1824195
91472,0.17981,0.181149,0.175458,0.161063,0.174454,0.183491,0.186504,0.169433,0.183491,0.184496,0.1779349
91473,0.186169,0.177132,0.177801,0.17981,0.186504,0.190185,0.17345,0.191858,0.180144,0.193197,0.183625
91474,0.166755,0.169098,0.180814,0.171107,0.176128,0.178806,0.191189,0.185165,0.175458,0.168094,0.1762614
91475,0.17914,0.176463,0.164411,0.166755,0.153027,0.169433,0.167089,0.178806,0.173115,0.190185,0.1718424
91476,0.166085,0.175793,0.178471,0.163072,0.178806,0.172446,0.170437,0.156375,0.176797,0.171776,0.1710058
91477,0.169768,0.165081,0.165415,0.166085,0.173785,0.156041,0.169098,0.161063,0.163072,0.171776,0.1661184
91478,0.168428,0.173785,0.173785,0.169768,0.17278,0.183491,0.16575,0.167424,0.163741,0.169433,0.1708385
91479,0.184161,0.173785,0.168428,0.181818,0.1855,0.167424,0.183491,0.188512,0.181149,0.167759,0.1782027
91480,0.17278,0.18483,0.185165,0.17278,0.171776,0.187508,0.183826,0.159389,0.175124,0.17345,0.1766628
91481,0.180144,0.176797,0.168428,0.174789,0.175793,0.173115,0.17278,0.17278,0.180814,0.183157,0.1758597
91482,0.168428,0.174454,0.163072,0.155036,0.181483,0.170772,0.164411,0.17278,0.17345,0.166085,0.1689971
91483,0.175124,0.179475,0.174119,0.169098,0.174454,0.176128,0.167424,0.170437,0.170772,0.182487,0.1739518
91484,0.175458,0.167424,0.161398,0.171107,0.175124,0.184161,0.169098,0.171441,0.173115,0.160059,0.1708385
91485,0.166755,0.171107,0.172446,0.171107,0.169433,0.16575,0.167759,0.175458,0.161733,0.158384,0.1679932
91486,0.169433,0.165415,0.169433,0.180479,0.162737,0.166755,0.177132,0.168094,0.167089,0.167089,0.1693656
91487,0.162402,0.171107,0.17278,0.166085,0.169768,0.17345,0.167089,0.172446,0.168763,0.173785,0.1697675
91488,0.183491,0.187508,0.181149,0.184161,0.182487,0.189181,0.164746,0.168094,0.194535,0.194201,0.1829553
91489,0.186504,0.177467,0.171107,0.180479,0.17278,0.176128,0.183491,0.187173,0.169098,0.17345,0.1777677
91490,0.16642,0.169768,0.178471,0.163741,0.166085,0.180144,0.169768,0.173115,0.174454,0.170772,0.1712738
91491,0.182822,0.183157,0.170772,0.177801,0.17981,0.181149,0.178471,0.17914,0.17914,0.187508,0.179977
91492,0.18985,0.180144,0.176463,0.181483,0.175458,0.180814,0.180479,0.17914,0.159054,0.182822,0.1785707
91493,0.170102,0.166755,0.171776,0.169768,0.167089,0.176128,0.175793,0.171107,0.170772,0.175458,0.1714748
91494,0.176128,0.181483,0.169768,0.164076,0.188512,0.15738,0.166085,0.169098,0.182153,0.176463,0.1731146
91495,0.171441,0.155706,0.175458,0.156375,0.164411,0.169768,0.171107,0.160728,0.164746,0.170102,0.1659842
91496,0.184496,0.184161,0.165081,0.173785,0.182822,0.175124,0.190185,0.17345,0.178806,0.183157,0.1791067
91497,0.180814,0.188177,0.186169,0.166085,0.17278,0.186838,0.194201,0.176128,0.17278,0.177132,0.1801104
91498,0.160728,0.1855,0.173115,0.159389,0.173785,0.183491,0.172446,0.182153,0.175458,0.169433,0.1735498
91499,0.17981,0.174119,0.172446,0.175458,0.173785,0.181818,0.187173,0.176128,0.17278,0.190185,0.1783702
91500,0.178136,0.176797,0.178136,0.183491,0.186169,0.18483,0.183157,0.189516,0.173115,0.178806,0.1812153
91501,0.176463,0.177132,0.17981,0.177132,0.17914,0.187842,0.17914,0.169768,0.192193,0.181483,0.1800103
91502,0.18483,0.186169,0.174789,0.186838,0.178136,0.179475,0.176797,0.180144,0.181483,0.178806,0.1807467
91503,0.189516,0.176797,0.176797,0.177801,0.167424,0.188846,0.181149,0.183826,0.187842,0.185834,0.1815832
91504,0.169433,0.174789,0.174119,0.183491,0.177132,0.16575,0.169098,0.154366,0.176463,0.180814,0.1725455
91505,0.175124,0.181483,0.171776,0.16575,0.170102,0.195539,0.177467,0.170772,0.161063,0.180479,0.1749555
91506,0.184496,0.17345,0.170437,0.174119,0.168428,0.166085,0.169098,0.169098,0.160393,0.167089,0.1702693
91507,0.182153,0.180814,0.170102,0.181149,0.164076,0.178806,0.185834,0.174454,0.183491,0.189181,0.179006
91508,0.1855,0.193197,0.185165,0.190854,0.185165,0.186838,0.177801,0.185165,0.178471,0.172446,0.1840602
91509,0.180144,0.168763,0.167759,0.175793,0.17278,0.177132,0.181149,0.177801,0.180144,0.181818,0.1763283
91510,0.16575,0.176128,0.175793,0.170102,0.170102,0.169433,0.168428,0.169098,0.176128,0.167424,0.1708386
91511,0.167089,0.177132,0.182153,0.181149,0.164411,0.173115,0.181483,0.165081,0.162402,0.17278,0.1726795
91512,0.181483,0.191189,0.189181,0.187508,0.170102,0.181818,0.182153,0.178471,0.18985,0.176128,0.1827883
91513,0.185165,0.183491,0.174789,0.186838,0.175458,0.18483,0.173785,0.168763,0.183491,0.188512,0.1805122
91514,0.178806,0.178806,0.183157,0.186169,0.183491,0.17914,0.182822,0.181818,0.190854,0.185165,0.1830228
91515,0.181818,0.17345,0.181818,0.191189,0.179475,0.182153,0.187173,0.186169,0.187173,0.17914,0.1829558
91516,0.184496,0.180479,0.192862,0.170437,0.183826,0.186838,0.175793,0.180814,0.17914,0.185834,0.1820519
91517,0.17981,0.177132,0.160728,0.167759,0.169768,0.173115,0.187173,0.161733,0.165415,0.172111,0.1714744
91518,0.180479,0.187173,0.169433,0.165081,0.170102,0.183157,0.163072,0.153697,0.163741,0.173785,0.170972
91519,0.181149,0.18483,0.176463,0.168094,0.186838,0.181818,0.177467,0.168428,0.184496,0.179475,0.1789058
91520,0.1855,0.175124,0.178471,0.155371,0.175124,0.181483,0.189516,0.166085,0.185165,0.183491,0.177533
91521,0.169098,0.174454,0.164746,0.159724,0.170772,0.169768,0.164411,0.171776,0.174454,0.169433,0.1688636
91522,0.187842,0.174119,0.169098,0.178806,0.184161,0.181483,0.168428,0.182487,0.183157,0.184161,0.1793742
91523,0.164746,0.180479,0.177801,0.171107,0.180479,0.166085,0.17278,0.173785,0.189181,0.177467,0.175391
91524,0.177132,0.168428,0.162402,0.172111,0.180814,0.171441,0.167424,0.175458,0.171107,0.167089,0.1713406
91525,0.168094,0.157715,0.176463,0.178471,0.160059,0.169098,0.175793,0.17278,0.166755,0.174119,0.1699347
91526,0.171441,0.172111,0.167759,0.169098,0.172446,0.15805,0.16575,0.173115,0.178136,0.170772,0.1698678
91527,0.187173,0.181149,0.180479,0.181818,0.177467,0.183157,0.189516,0.173115,0.175793,0.192862,0.1822529
91528,0.184496,0.191523,0.178471,0.17981,0.192527,0.184496,0.171776,0.186169,0.187173,0.183826,0.1840267
91529,0.167424,0.178471,0.181818,0.187173,0.161398,0.170437,0.180479,0.178471,0.18985,0.171441,0.1766962
91530,0.167089,0.167759,0.171776,0.16575,0.161063,0.168763,0.169098,0.176128,0.163407,0.173785,0.1684618
91531,0.181149,0.177801,0.176128,0.153697,0.186504,0.17278,0.160393,0.170102,0.18483,0.174789,0.1738173
91532,0.176463,0.166085,0.186838,0.178806,0.175124,0.168094,0.177801,0.170102,0.171441,0.171107,0.1741861
91533,0.184496,0.188177,0.183826,0.175793,0.185834,0.185834,0.185165,0.182487,0.169768,0.1855,0.182688
91534,0.181818,0.186169,0.184496,0.181149,0.180479,0.174789,0.182822,0.179475,0.187508,0.188512,0.1827217
91535,0.180479,0.175793,0.17914,0.191523,0.173785,0.169768,0.172446,0.183826,0.17278,0.165081,0.1764621
91536,0.167759,0.169433,0.166085,0.176797,0.176128,0.169433,0.173115,0.173785,0.187173,0.165081,0.1724789
91537,0.168763,0.170772,0.169768,0.170102,0.175458,0.172111,0.161063,0.170102,0.165415,0.165081,0.1688635
91538,0.169768,0.167759,0.169768,0.170437,0.168763,0.163741,0.170102,0.167759,0.175458,0.168763,0.1692318
91539,0.172446,0.191523,0.187173,0.181149,0.182822,0.187842,0.181149,0.170772,0.185165,0.183157,0.1823198
91540,0.189181,0.180479,0.174454,0.176797,0.175124,0.183826,0.178136,0.17981,0.171107,0.185834,0.1794748
91541,0.159389,0.148339,0.17345,0.174454,0.161398,0.180479,0.186169,0.160059,0.17345,0.171776,0.1688963
91542,0.182153,0.178136,0.164746,0.182822,0.177801,0.16575,0.172446,0.180814,0.17345,0.161733,0.1739851
91543,0.159389,0.176463,0.172111,0.170102,0.169768,0.174454,0.169433,0.166085,0.170772,0.172446,0.1701023
91544,0.168763,0.169098,0.171776,0.173785,0.173785,0.170102,0.169098,0.174789,0.169098,0.165415,0.1705709
91545,0.187508,0.176797,0.190185,0.194535,0.182487,0.185834,0.17914,0.182487,0.181818,0.186169,0.184696
91546,0.182487,0.189516,0.181818,0.17278,0.191189,0.184161,0.174789,0.178806,0.1855,0.177801,0.1818847
91547,0.182487,0.169768,0.182822,0.188177,0.176128,0.173115,0.181483,0.185165,0.168428,0.171107,0.177868
91548,0.173115,0.167759,0.171107,0.169433,0.176128,0.17278,0.173115,0.169098,0.18483,0.165415,0.172278
91549,0.182487,0.184161,0.176128,0.186169,0.187173,0.182153,0.183157,0.18483,0.186838,0.176128,0.1829224
91550,0.174789,0.181818,0.194201,0.195539,0.183491,0.175793,0.182822,0.18483,0.174454,0.185834,0.1833571
91551,0.177801,0.179475,0.182822,0.172446,0.17914,0.183826,0.192862,0.191858,0.186169,0.175124,0.1821523
91552,0.174119,0.166755,0.168094,0.176463,0.173115,0.163407,0.171441,0.163741,0.169768,0.162067,0.168897
91553,0.168763,0.179475,0.170437,0.163407,0.177467,0.178136,0.182822,0.176797,0.178806,0.17345,0.174956
91554,0.184161,0.180144,0.16642,0.175793,0.186169,0.180814,0.168763,0.174119,0.176128,0.18483,0.1777341
91555,0.179475,0.167759,0.168763,0.180144,0.187508,0.192862,0.172111,0.183157,0.191858,0.18483,0.1808467
91556,0.167424,0.176463,0.167089,0.164746,0.172446,0.17345,0.175793,0.170102,0.169768,0.168428,0.1705709
91557,0.160728,0.173115,0.176797,0.174454,0.162737,0.172111,0.170102,0.171776,0.166085,0.170102,0.1698007
91558,0.15805,0.169098,0.169098,0.159724,0.174789,0.168428,0.166085,0.169433,0.170437,0.153362,0.1658504
91559,0.172446,0.168763,0.17914,0.182153,0.162402,0.174454,0.17278,0.174454,0.178136,0.177467,0.1742195
91560,0.170102,0.176128,0.171107,0.171776,0.172111,0.167424,0.172111,0.172111,0.171776,0.16642,0.1711066
91561,0.189181,0.183826,0.178471,0.189516,0.177467,0.184496,0.184496,0.191189,0.186169,0.17981,0.1844621
91562,0.179475,0.185165,0.181818,0.167759,0.163072,0.184496,0.175124,0.166085,0.170772,0.166085,0.1739851
91563,0.182822,0.168763,0.169098,0.169768,0.173115,0.162402,0.157715,0.17278,0.164076,0.161398,0.1681937
91564,0.17278,0.178471,0.187842,0.188846,0.176797,0.180479,0.1855,0.183826,0.159724,0.180144,0.1794409
91565,0.157045,0.176797,0.161063,0.173785,0.173785,0.182153,0.175124,0.187173,0.176797,0.154701,0.1718423
91566,0.180814,0.177467,0.164076,0.166755,0.175124,0.17278,0.173785,0.167424,0.178806,0.182822,0.1739853
91567,0.168094,0.168763,0.16642,0.174119,0.166755,0.168428,0.176463,0.180814,0.170437,0.162737,0.170303
91568,0.179475,0.172111,0.189516,0.181818,0.176463,0.176463,0.182487,0.175124,0.180479,0.183491,0.1797427
91569,0.173115,0.170772,0.166085,0.167759,0.193531,0.170437,0.16575,0.173785,0.177801,0.161063,0.1720098
91570,0.180479,0.170772,0.183826,0.172111,0.17278,0.167759,0.17914,0.16642,0.159389,0.159389,0.1712065
91571,0.187842,0.177801,0.174119,0.179475,0.185834,0.172111,0.176463,0.186169,0.185834,0.172446,0.1798094
91572,0.168428,0.176128,0.169098,0.180144,0.184496,0.164746,0.174119,0.1855,0.187842,0.175458,0.1765959
91573,0.167759,0.171441,0.171441,0.179475,0.181149,0.168094,0.16575,0.170102,0.183491,0.168763,0.1727465
91574,0.187173,0.183157,0.176797,0.182487,0.183491,0.185834,0.181483,0.192862,0.173785,0.160059,0.1807128
91575,0.171776,0.181818,0.180814,0.159724,0.171776,0.183491,0.181149,0.176463,0.178806,0.182487,0.1768304
91576,0.17345,0.177132,0.185165,0.186504,0.1855,0.180144,0.182822,0.188512,0.177801,0.17981,0.181684
91577,0.190185,0.175793,0.177801,0.174789,0.173785,0.173785,0.188177,0.174789,0.172111,0.176128,0.1777343
91578,0.159054,0.178471,0.168428,0.168094,0.17914,0.17345,0.171107,0.176463,0.16642,0.165415,0.1706042
91579,0.178471,0.167089,0.172111,0.169433,0.169433,0.176128,0.182153,0.173115,0.164411,0.16642,0.1718764
91580,0.181149,0.181483,0.191523,0.180144,0.181483,0.195539,0.17981,0.173785,0.183491,0.180479,0.1828886
91581,0.194201,0.181818,0.193197,0.179475,0.17981,0.172446,0.183826,0.183491,0.171776,0.178806,0.1818846
91582,0.167759,0.177467,0.187842,0.180144,0.183826,0.163407,0.177801,0.180814,0.175458,0.172111,0.1766629
91583,0.187842,0.190854,0.1855,0.170772,0.181483,0.171107,0.185165,0.174454,0.170772,0.184161,0.180211
91584,0.181818,0.176463,0.178806,0.169768,0.178806,0.182822,0.173785,0.163741,0.170437,0.176797,0.1753243
91585,0.17345,0.16575,0.171441,0.174119,0.16575,0.168094,0.165081,0.158719,0.183491,0.163072,0.1688967
91586,0.167424,0.171107,0.174454,0.164411,0.166085,0.17345,0.168094,0.171441,0.171441,0.171776,0.1699683
91587,0.173785,0.174119,0.15738,0.16575,0.169098,0.168763,0.16642,0.173115,0.164411,0.154031,0.1666872
91588,0.182153,0.168763,0.171441,0.192862,0.183157,0.169433,0.174119,0.181483,0.175458,0.178471,0.177734
91589,0.174789,0.181818,0.182822,0.182153,0.179475,0.156375,0.173115,0.190185,0.17278,0.171441,0.1764953
91590,0.186838,0.179475,0.182822,0.174454,0.171776,0.177132,0.187173,0.165415,0.175793,0.187508,0.1788386
91591,0.184496,0.188846,0.181149,0.174789,0.18483,0.17914,0.154031,0.187842,0.194535,0.177132,0.180679
91592,0.171441,0.174454,0.163741,0.159724,0.173115,0.17345,0.182822,0.170437,0.166755,0.16575,0.1701689
91593,0.166085,0.161398,0.174454,0.170102,0.174789,0.172111,0.167424,0.168428,0.168094,0.176797,0.1699682
91594,0.173785,0.181149,0.177132,0.182487,0.190854,0.177467,0.187173,0.176463,0.168763,0.171107,0.178638
91595,0.161398,0.174119,0.170772,0.165415,0.171107,0.168428,0.173785,0.159389,0.171776,0.171441,0.168763
91596,0.185165,0.180144,0.176797,0.179475,0.191858,0.182153,0.16575,0.178136,0.183157,0.161063,0.1783698
91597,0.179475,0.175793,0.180144,0.186838,0.17981,0.177467,0.197547,0.183826,0.179475,0.182153,0.1822528
91598,0.17278,0.168763,0.169768,0.184496,0.175124,0.171441,0.172111,0.169768,0.178806,0.163072,0.1726129
91599,0.187842,0.172446,0.185834,0.167424,0.174789,0.177801,0.181483,0.176797,0.166755,0.180814,0.1771985
91600,0.184161,0.181149,0.184496,0.187173,0.188846,0.170772,0.182153,0.17345,0.180144,0.192862,0.1825206
91601,0.169433,0.182153,0.180479,0.180814,0.190185,0.189181,0.179475,0.185834,0.180814,0.179475,0.1817843
91602,0.169768,0.165081,0.173785,0.171441,0.180814,0.168763,0.166085,0.178136,0.172111,0.169768,0.1715752
91603,0.151687,0.165415,0.164746,0.168094,0.167089,0.172446,0.167759,0.16642,0.173115,0.178471,0.1675242
91604,0.171107,0.161398,0.160728,0.164411,0.172446,0.165415,0.170437,0.173115,0.166085,0.16575,0.1670892
91605,0.170102,0.170102,0.16575,0.163741,0.162067,0.176128,0.175124,0.167089,0.185834,0.185834,0.1721771
91606,0.174454,0.168094,0.160728,0.162737,0.16642,0.163741,0.175458,0.176128,0.164746,0.170772,0.1683278
91607,0.18985,0.176128,0.185834,0.170437,0.169433,0.17981,0.19052,0.163741,0.183491,0.183491,0.1792735
91608,0.162402,0.167759,0.174454,0.16575,0.170437,0.177132,0.174454,0.170772,0.171776,0.167089,0.1702025
91609,0.180479,0.161733,0.160728,0.167089,0.181483,0.177801,0.163072,0.17278,0.176463,0.167759,0.1709387
91610,0.167759,0.165081,0.176128,0.177467,0.163407,0.167089,0.160728,0.17345,0.169098,0.170102,0.1690309
91611,0.175458,0.185165,0.183491,0.169433,0.184496,0.178806,0.172111,0.183157,0.187508,0.173785,0.179341
91612,0.183826,0.178471,0.181818,0.181149,0.174119,0.183826,0.187508,0.185834,0.175124,0.191189,0.1822864
91613,0.176128,0.177467,0.174789,0.174454,0.190854,0.195204,0.178136,0.178471,0.180144,0.17914,0.1804787
91614,0.184161,0.173785,0.183491,0.196878,0.182822,0.183826,0.174119,0.185834,0.19052,0.171776,0.1827212
91615,0.156041,0.172446,0.169433,0.178471,0.178471,0.176797,0.171441,0.182822,0.186504,0.170772,0.1743198
91616,0.182487,0.197547,0.17278,0.169098,0.17914,0.17981,0.183491,0.177801,0.176128,0.180144,0.1798426
91617,0.17914,0.171776,0.170102,0.175458,0.179475,0.164746,0.177467,0.179475,0.178136,0.167759,0.1743534
91618,0.194535,0.1855,0.182153,0.174789,0.184161,0.178806,0.171441,0.175458,0.184161,0.182153,0.1813157
